usuario_id,livro_id,data_emprestimo,data_devolucao,data_devolucao_real,status
427,815,2022-06-20,2024-08-12,,pendente
704,1699,2021-12-02,2024-01-06,2024-07-06,pendente
1737,93,2020-03-19,2024-08-16,2024-03-18,atrasado
517,1345,2021-08-12,2024-07-29,2024-03-06,atrasado
1059,1209,2022-01-08,2023-11-28,2024-01-27,pendente
309,1155,2023-03-12,2023-11-21,2024-04-08,pendente
1706,1944,2021-12-31,2024-08-21,2024-02-20,concluido
898,1862,2020-02-21,2024-07-25,2024-09-19,atrasado
1901,732,2022-06-07,2023-11-06,2024-03-07,atrasado
1357,487,2023-01-09,2024-03-04,2023-11-06,concluido
1567,436,2020-02-29,2024-08-23,2024-09-21,atrasado
1443,694,2020-08-13,2024-04-11,,concluido
384,221,2020-09-12,2023-11-02,2024-05-18,pendente
165,1995,2022-11-18,2024-08-21,2024-01-21,concluido
1233,596,2022-07-31,2024-08-11,,concluido
1949,1736,2020-05-05,2024-07-15,,pendente
1434,1808,2023-05-20,2024-05-07,,atrasado
1465,582,2023-09-24,2023-12-26,,concluido
350,701,2023-06-02,2024-10-10,,pendente
1081,86,2021-05-10,2024-02-11,2023-12-19,pendente
647,1822,2022-02-05,2023-12-27,,atrasado
651,131,2023-08-31,2024-10-10,,atrasado
1328,194,2020-09-24,2024-06-10,2024-05-08,pendente
1701,960,2021-07-01,2024-04-03,,pendente
1797,817,2021-05-24,2024-06-03,,pendente
1694,588,2021-07-09,2023-12-21,2024-06-02,atrasado
1736,410,2021-08-23,2023-12-13,2024-05-01,concluido
1798,371,2021-05-11,2024-01-19,2024-06-30,atrasado
1493,1234,2022-06-29,2024-05-07,2024-08-22,atrasado
274,344,2022-05-09,2023-11-11,2024-08-29,pendente
1792,338,2023-05-30,2024-08-19,,concluido
1494,349,2023-07-30,2024-03-30,,concluido
1085,1003,2023-06-16,2024-02-18,2024-09-30,concluido
219,1141,2020-03-23,2023-11-05,,atrasado
1556,1996,2022-06-09,2024-07-26,2024-03-23,atrasado
812,1221,2021-05-17,2024-07-03,2024-09-09,pendente
607,69,2023-04-06,2024-08-10,,atrasado
1907,852,2022-11-24,2024-05-04,2024-09-01,pendente
1514,1932,2020-11-18,2024-01-06,,atrasado
728,243,2021-05-17,2023-12-18,,pendente
1731,553,2021-05-31,2024-02-08,,pendente
554,478,2022-07-10,2024-02-18,2023-12-29,concluido
834,1728,2023-10-27,2023-12-19,2024-02-08,concluido
637,1193,2021-05-17,2023-12-05,,atrasado
441,568,2021-03-04,2024-10-11,,concluido
752,790,2020-09-26,2024-02-11,2024-08-20,concluido
1823,1231,2021-07-22,2023-11-10,,atrasado
1012,455,2021-09-06,2024-07-23,,concluido
1164,806,2021-01-19,2023-11-07,2024-09-12,atrasado
1624,1572,2021-08-19,2023-12-10,2024-05-03,pendente
57,675,2021-10-08,2024-02-05,2024-07-15,pendente
1893,1305,2021-01-26,2024-09-19,,atrasado
9,1664,2022-08-13,2024-06-11,,concluido
1921,404,2020-11-03,2024-06-05,2024-03-08,atrasado
1877,52,2020-10-01,2023-11-29,2024-01-28,atrasado
530,1108,2023-09-21,2024-10-31,2024-07-04,pendente
1401,377,2020-02-22,2023-11-07,2024-04-11,pendente
1163,923,2022-02-23,2024-10-20,2024-05-22,concluido
1073,64,2022-03-25,2024-06-07,,pendente
1288,1826,2020-07-18,2024-01-21,,atrasado
300,147,2022-07-17,2024-08-12,,pendente
348,1500,2023-08-26,2024-06-19,,pendente
1147,852,2023-04-18,2024-06-20,2024-09-07,pendente
1969,1305,2023-07-15,2023-11-04,2023-11-10,concluido
654,460,2022-09-13,2024-07-01,2024-07-22,atrasado
1369,1655,2022-01-30,2024-05-12,2023-12-31,pendente
209,172,2023-09-07,2023-11-06,2024-04-30,atrasado
1118,393,2022-10-21,2024-10-28,2024-08-31,pendente
536,466,2021-12-21,2024-08-22,,pendente
843,1239,2020-10-02,2024-04-18,2024-10-21,pendente
1549,280,2021-11-26,2024-10-28,2023-12-31,atrasado
1282,1731,2021-04-20,2024-02-09,,atrasado
1710,265,2023-07-02,2024-06-02,2024-02-13,atrasado
1668,492,2022-01-27,2024-06-01,2024-08-20,concluido
383,393,2023-10-05,2024-07-29,,atrasado
649,210,2020-04-15,2024-02-20,,atrasado
1561,1094,2020-07-19,2023-12-09,,atrasado
1150,452,2022-02-10,2024-01-17,2023-11-08,pendente
1378,1276,2022-07-26,2024-05-03,,pendente
249,1594,2023-01-08,2024-04-22,,concluido
931,1699,2021-04-17,2024-04-19,,concluido
1378,907,2022-07-06,2024-09-25,,concluido
1595,1906,2023-02-17,2024-04-03,,pendente
171,938,2022-05-21,2024-05-11,2024-02-02,pendente
785,368,2022-07-30,2024-02-02,2024-03-29,concluido
1891,783,2022-11-26,2023-12-11,,concluido
235,1522,2021-11-01,2023-12-30,,concluido
233,254,2022-11-29,2024-09-16,2023-11-15,pendente
379,318,2021-01-20,2024-02-01,,pendente
1098,1702,2023-08-22,2024-03-07,,pendente
1795,201,2021-01-24,2024-06-18,,atrasado
74,1656,2020-02-18,2024-08-13,2024-04-25,concluido
1233,1836,2020-10-20,2024-01-24,2023-11-21,atrasado
400,1010,2022-07-15,2024-01-30,,concluido
799,858,2021-05-20,2023-11-16,,pendente
1886,939,2022-03-12,2024-06-15,,pendente
1942,1546,2020-01-22,2024-01-18,,pendente
647,702,2022-05-20,2024-07-19,2024-09-04,concluido
1016,1165,2022-06-22,2024-07-02,,pendente
175,136,2022-06-18,2023-11-13,2024-09-19,pendente
1448,1557,2020-02-18,2024-02-05,,atrasado
1543,763,2020-11-23,2024-06-06,,atrasado
1816,632,2023-03-27,2023-12-25,2024-06-07,pendente
808,1653,2022-04-13,2024-01-14,,concluido
814,186,2022-08-21,2024-04-28,,pendente
536,1476,2020-10-01,2023-11-27,2024-03-28,atrasado
656,735,2020-08-06,2024-08-10,2024-03-23,pendente
669,454,2020-07-31,2024-01-11,2023-12-11,concluido
351,1083,2020-05-28,2024-10-19,2024-07-01,pendente
1074,297,2020-10-02,2024-04-26,,concluido
697,925,2021-02-24,2024-10-01,,atrasado
196,1760,2023-10-04,2024-02-26,2024-07-29,pendente
1238,960,2020-01-23,2024-04-24,2024-06-09,pendente
844,1132,2020-10-19,2023-11-04,,pendente
883,909,2020-05-19,2024-01-03,,atrasado
1957,601,2020-01-22,2024-02-13,,atrasado
1497,44,2023-04-03,2024-07-02,2024-07-09,atrasado
939,1435,2021-09-03,2024-03-18,,pendente
886,576,2022-04-26,2024-09-10,,atrasado
369,1612,2022-11-03,2024-01-19,2024-04-05,atrasado
130,1487,2022-04-17,2023-12-09,,pendente
1422,587,2020-12-28,2024-10-21,2024-04-23,pendente
1966,179,2022-06-01,2024-01-29,2024-03-28,concluido
967,1525,2021-11-20,2024-03-09,,concluido
1610,1553,2021-12-06,2024-04-23,2024-10-25,atrasado
1909,1343,2020-11-06,2024-06-10,2024-09-01,atrasado
1889,302,2020-05-28,2024-06-13,2024-02-09,concluido
884,1997,2022-09-11,2024-05-30,2024-09-15,atrasado
1882,1010,2022-01-13,2024-04-25,2024-06-24,pendente
1482,1042,2021-09-01,2023-12-28,2024-07-22,concluido
1299,702,2022-09-26,2024-07-16,,pendente
266,365,2020-07-17,2024-06-15,2024-07-15,atrasado
1973,1340,2020-12-03,2024-01-09,,concluido
326,1892,2020-02-07,2024-09-21,,pendente
1645,611,2023-03-15,2023-12-22,,atrasado
198,1181,2023-10-11,2024-07-13,,pendente
1867,1190,2022-02-18,2023-11-29,2024-02-08,atrasado
1349,232,2020-04-17,2024-10-26,2024-03-16,pendente
1024,1253,2023-05-14,2023-12-28,,concluido
350,793,2022-05-17,2024-03-20,2024-08-24,concluido
1954,801,2020-02-29,2024-09-19,2023-11-17,pendente
503,509,2022-01-29,2024-04-20,2023-12-25,concluido
1969,827,2023-08-14,2024-07-25,,concluido
104,856,2020-05-01,2024-01-14,,atrasado
288,1597,2020-04-25,2023-11-04,2024-06-05,pendente
772,1929,2023-06-15,2024-09-01,,atrasado
1802,1523,2023-10-12,2024-02-15,2024-04-18,atrasado
1930,1007,2022-11-05,2024-01-29,2024-10-18,pendente
861,224,2022-11-01,2024-02-08,,pendente
881,829,2022-05-21,2023-11-06,,pendente
491,1326,2023-08-14,2024-10-02,2024-04-26,concluido
790,996,2022-09-23,2024-10-16,,atrasado
739,205,2022-07-14,2024-10-25,2024-07-23,pendente
1394,1251,2023-07-14,2024-09-29,,atrasado
278,769,2022-05-17,2023-12-03,,atrasado
685,1313,2023-04-21,2024-04-24,,pendente
1534,1592,2022-11-26,2024-08-18,,pendente
459,1183,2020-05-05,2024-08-08,,concluido
1943,114,2020-07-17,2024-09-29,,concluido
1093,1185,2021-12-07,2024-02-26,2024-01-19,pendente
1475,1191,2021-01-18,2024-05-17,2023-12-12,atrasado
1790,709,2022-04-09,2024-03-30,2024-07-30,atrasado
1078,908,2023-05-23,2024-05-25,2024-04-16,atrasado
1338,1219,2020-04-20,2023-12-31,2024-01-19,pendente
54,1467,2020-10-08,2024-05-10,,concluido
219,928,2021-11-26,2023-12-02,,pendente
445,1004,2021-12-17,2023-12-26,2024-01-19,concluido
353,828,2022-12-10,2024-08-02,,atrasado
146,485,2021-08-17,2024-04-16,2024-04-18,pendente
1586,285,2021-03-28,2023-11-21,2024-02-09,atrasado
639,1251,2020-01-21,2024-08-18,,atrasado
1857,729,2020-07-19,2024-03-08,2024-01-10,concluido
1319,1033,2020-06-15,2023-11-24,2024-01-01,concluido
533,263,2023-10-25,2023-11-20,,atrasado
1942,1038,2021-03-21,2024-10-05,2024-08-07,pendente
723,579,2023-07-22,2024-05-27,2024-09-12,pendente
204,1528,2020-08-07,2024-08-18,2023-12-17,concluido
295,1024,2022-10-11,2024-09-18,2024-03-19,concluido
1483,1719,2021-05-20,2024-06-25,,pendente
34,1118,2022-12-08,2024-07-20,2024-03-23,atrasado
197,1136,2021-04-21,2024-07-27,2024-05-10,atrasado
51,357,2020-11-20,2024-08-27,,atrasado
1974,84,2021-03-03,2024-03-20,2023-12-16,atrasado
1718,950,2022-10-30,2024-08-20,,atrasado
1521,286,2022-12-10,2024-09-07,,concluido
1943,236,2023-07-10,2024-03-18,2024-10-10,concluido
1228,870,2021-11-12,2024-07-28,2024-09-15,pendente
1406,1729,2023-02-08,2023-11-26,,concluido
1742,1367,2021-02-07,2024-05-22,2023-12-21,concluido
404,1126,2022-01-01,2023-12-12,,atrasado
386,1489,2020-05-14,2023-12-15,2024-01-29,atrasado
557,1821,2020-04-18,2024-05-14,,atrasado
1041,865,2021-03-23,2024-07-07,,concluido
5,758,2022-10-23,2024-05-24,,concluido
1968,1645,2023-05-04,2023-12-13,2024-01-02,atrasado
1713,1193,2021-04-19,2024-03-12,,concluido
1928,1383,2022-07-20,2024-05-30,2024-06-22,pendente
451,706,2020-03-05,2024-08-31,2024-05-25,pendente
1522,1495,2022-11-16,2024-08-13,2024-08-08,concluido
1241,1821,2022-09-23,2024-05-29,2023-12-11,atrasado
513,485,2022-08-26,2024-10-07,,concluido
1572,547,2020-03-04,2024-06-28,2024-01-15,concluido
1006,399,2023-09-27,2024-10-15,2023-11-05,concluido
1276,429,2022-01-06,2024-10-28,,atrasado
791,1182,2021-02-25,2024-07-25,2024-10-05,atrasado
224,906,2020-11-10,2024-04-22,,concluido
1227,1608,2022-01-20,2023-12-13,,atrasado
8,384,2022-09-08,2024-02-01,2024-07-03,pendente
689,1449,2023-08-30,2024-10-06,,atrasado
144,1236,2022-08-01,2024-09-17,,concluido
187,68,2021-12-30,2024-05-22,,concluido
587,1227,2022-01-19,2024-01-27,,pendente
64,249,2022-02-02,2023-11-24,2024-03-28,concluido
1945,1295,2022-12-16,2024-07-14,2024-04-06,concluido
160,772,2023-10-21,2024-06-29,,pendente
1149,413,2023-02-09,2024-09-13,2024-03-26,pendente
1377,1932,2022-08-18,2024-06-21,,pendente
605,584,2021-11-30,2024-09-24,2024-07-11,pendente
107,833,2022-01-25,2024-02-21,,pendente
737,1474,2022-04-22,2024-05-20,2023-12-29,concluido
1524,1344,2023-03-01,2024-08-09,,concluido
212,1596,2022-09-03,2023-11-14,,atrasado
1296,228,2021-08-16,2024-05-11,,concluido
1620,1900,2020-07-10,2024-01-19,2024-01-12,atrasado
1719,294,2021-06-18,2024-07-30,2024-01-29,atrasado
136,1409,2022-01-17,2024-08-06,,concluido
1259,1024,2021-05-16,2024-08-28,,atrasado
479,1630,2022-12-10,2024-03-07,2023-12-01,concluido
561,1048,2023-05-07,2024-08-30,,atrasado
321,1954,2020-04-11,2024-08-27,2024-07-09,atrasado
835,1210,2023-02-25,2023-11-07,,pendente
1196,103,2022-03-16,2023-11-23,,concluido
370,1736,2020-06-11,2023-12-06,2024-01-19,atrasado
1102,752,2021-09-16,2024-07-06,,atrasado
1109,1522,2020-12-14,2024-06-06,,atrasado
1164,721,2023-09-07,2024-07-14,2024-07-06,atrasado
1367,377,2020-07-24,2024-06-26,2024-01-25,pendente
735,1087,2021-02-18,2024-09-18,2024-08-29,atrasado
1355,1161,2022-11-25,2024-02-16,,concluido
875,658,2022-09-01,2024-09-26,,pendente
285,689,2023-10-10,2024-08-11,2024-07-16,atrasado
148,900,2022-05-28,2024-04-15,2023-12-12,atrasado
320,1826,2023-06-08,2024-09-04,2024-10-06,pendente
1456,140,2021-07-02,2023-12-03,2024-10-08,concluido
1858,740,2020-03-28,2024-07-18,2024-07-25,pendente
1401,1234,2021-09-28,2024-10-19,2024-09-17,pendente
986,662,2023-06-27,2024-03-26,,atrasado
102,500,2023-08-15,2024-08-29,2024-02-07,atrasado
648,404,2021-01-27,2024-04-24,,pendente
1858,1880,2022-07-23,2023-12-09,,atrasado
483,1642,2023-02-03,2024-05-06,2023-12-13,concluido
620,33,2020-05-26,2024-02-19,,pendente
1981,1990,2023-01-14,2024-06-12,,concluido
1572,1875,2021-04-24,2024-05-11,2024-08-20,pendente
1407,373,2020-12-20,2024-06-11,,pendente
396,194,2023-07-21,2024-06-28,,atrasado
18,1780,2020-01-03,2024-05-22,2024-09-10,atrasado
762,1143,2022-03-01,2024-10-14,2024-04-26,concluido
1405,324,2021-09-24,2024-09-25,2024-09-28,atrasado
896,110,2021-01-04,2024-02-29,2024-09-01,concluido
1739,1596,2023-10-12,2024-03-29,,atrasado
1526,1954,2021-12-01,2024-01-18,,atrasado
504,1425,2020-11-25,2024-05-04,,concluido
1913,505,2020-02-07,2024-02-27,2024-06-28,atrasado
544,345,2023-01-01,2024-03-31,2024-03-20,concluido
2,1495,2020-09-09,2024-03-17,,atrasado
1559,193,2021-08-23,2024-09-07,2023-12-19,pendente
1112,109,2023-06-05,2024-02-20,2024-08-30,concluido
904,1779,2021-12-03,2024-08-12,2024-06-08,pendente
93,813,2020-08-14,2024-03-11,,concluido
1671,807,2023-10-11,2024-02-12,2024-06-18,pendente
225,700,2022-04-19,2024-08-08,2023-12-09,atrasado
1531,795,2021-10-16,2024-01-09,,concluido
300,1274,2022-12-13,2024-07-08,,pendente
900,694,2020-09-15,2024-01-25,2023-11-14,concluido
1549,990,2023-03-28,2024-03-11,2024-05-14,pendente
408,808,2020-07-09,2023-11-16,2024-03-24,pendente
1601,550,2022-05-10,2024-02-17,,atrasado
1928,1171,2021-11-27,2024-07-07,,pendente
1229,438,2021-08-21,2024-04-26,,pendente
1156,1694,2023-07-20,2024-06-01,,pendente
370,378,2023-09-05,2024-04-14,,pendente
396,1875,2020-10-01,2024-08-03,2024-02-01,concluido
44,703,2021-05-08,2024-10-30,2024-05-01,atrasado
604,925,2022-08-01,2023-11-13,,pendente
536,1999,2022-10-09,2024-01-14,2024-08-12,concluido
1061,1475,2022-08-18,2024-06-03,,atrasado
1849,1978,2022-04-21,2024-03-08,,atrasado
151,1522,2022-12-09,2024-08-29,,atrasado
108,653,2023-10-09,2023-11-20,2024-09-04,pendente
1837,868,2020-10-21,2024-05-19,,atrasado
1228,1956,2020-12-21,2023-12-02,,atrasado
832,717,2023-09-04,2024-01-31,,pendente
1559,435,2020-12-05,2024-04-30,,atrasado
1674,1622,2021-08-01,2024-08-16,2023-12-30,atrasado
1167,660,2020-10-25,2024-09-18,2024-08-11,atrasado
1160,1959,2022-08-15,2023-11-08,2024-04-01,pendente
1831,45,2021-12-14,2024-01-20,2024-06-09,pendente
1510,378,2020-03-05,2024-01-01,,concluido
399,1187,2023-04-15,2024-09-01,2024-06-22,concluido
554,322,2022-03-04,2023-12-23,2024-02-18,pendente
1397,1985,2021-11-17,2024-10-25,2024-02-21,concluido
847,1855,2023-09-06,2023-12-24,,concluido
1482,190,2022-11-11,2024-07-03,2024-06-20,concluido
1966,604,2022-10-06,2024-02-11,2023-12-16,pendente
1850,1787,2020-07-21,2023-12-08,,atrasado
1172,102,2020-05-17,2024-07-21,,atrasado
1464,1202,2021-06-20,2024-06-18,,atrasado
1296,1854,2021-04-18,2024-08-28,,pendente
279,1892,2021-11-05,2024-04-17,2023-12-30,concluido
1570,1034,2023-01-03,2024-10-11,,atrasado
402,1927,2021-07-12,2024-06-01,2024-02-16,concluido
1234,1393,2023-09-15,2024-01-07,2023-12-29,concluido
851,170,2022-06-07,2023-11-13,,pendente
1499,77,2022-08-08,2024-06-04,,concluido
1047,1323,2023-10-16,2024-06-23,,pendente
1109,1509,2021-09-22,2024-10-11,,atrasado
586,1987,2022-04-06,2024-04-07,2024-01-13,concluido
813,1717,2023-10-06,2024-01-18,,concluido
837,80,2022-04-25,2024-10-31,,atrasado
1218,1642,2023-08-15,2024-02-26,,pendente
1089,335,2021-08-18,2024-08-15,,atrasado
1088,656,2022-01-28,2024-07-16,,pendente
1237,892,2023-09-27,2024-06-08,2024-02-03,atrasado
1022,1609,2022-08-01,2024-09-27,2024-05-02,atrasado
793,1481,2021-06-08,2024-09-16,,concluido
1323,1680,2020-02-20,2024-10-28,,pendente
694,1384,2021-09-16,2024-03-20,2024-05-22,pendente
1070,1618,2023-04-15,2024-01-27,,pendente
866,1861,2023-02-19,2024-04-28,2024-02-27,pendente
759,1903,2020-12-07,2024-04-23,,concluido
1732,1222,2020-04-22,2024-03-08,,concluido
44,276,2022-10-25,2024-01-01,2024-08-21,pendente
1527,1330,2023-01-13,2024-07-08,,concluido
178,1195,2022-12-17,2024-04-18,2024-10-16,pendente
434,1664,2021-04-27,2023-12-12,2024-10-10,concluido
1044,537,2022-08-17,2024-08-17,,atrasado
290,450,2020-07-09,2024-01-22,,atrasado
1130,781,2022-02-04,2024-06-04,2024-02-22,concluido
1320,1441,2020-02-04,2024-02-23,,atrasado
1982,975,2023-10-01,2024-04-17,,pendente
1360,1299,2021-03-16,2024-02-24,2024-09-14,atrasado
913,86,2023-08-27,2024-06-01,,concluido
1421,1956,2021-07-19,2024-01-09,2023-12-14,pendente
413,1153,2020-02-27,2024-02-15,2024-05-12,pendente
1355,1439,2020-07-12,2024-08-26,2024-03-16,atrasado
505,327,2021-04-10,2024-02-17,,concluido
1925,1434,2021-04-30,2023-11-12,2024-01-08,concluido
964,260,2021-10-16,2023-12-16,,atrasado
499,641,2023-02-24,2024-02-26,,pendente
719,419,2020-06-08,2024-03-10,2024-07-27,atrasado
12,1945,2021-05-13,2024-03-30,2024-02-17,concluido
1099,163,2021-02-16,2024-09-17,2024-06-08,atrasado
1841,474,2023-09-02,2024-04-01,,atrasado
942,1306,2023-04-06,2024-01-01,2024-07-18,atrasado
1094,1190,2020-10-21,2024-04-03,,atrasado
1613,1174,2023-04-24,2024-04-19,,pendente
1575,595,2022-04-09,2024-06-12,2024-05-10,concluido
1775,1579,2020-09-25,2024-02-08,,atrasado
1530,923,2021-07-13,2024-09-05,2024-07-11,atrasado
1175,222,2022-12-04,2023-12-03,,atrasado
511,539,2020-05-05,2024-09-26,2024-02-03,concluido
1389,385,2023-07-07,2024-01-25,,pendente
1191,1350,2021-03-03,2024-10-16,,concluido
1044,205,2022-06-08,2024-03-08,,concluido
1807,1156,2021-10-19,2024-06-07,2024-01-05,pendente
20,662,2022-11-26,2024-08-20,,pendente
1733,1476,2020-09-02,2024-02-17,2024-06-11,concluido
1209,153,2022-09-20,2024-05-02,2024-09-29,pendente
1606,927,2021-04-03,2023-11-30,2024-04-15,concluido
1723,620,2021-12-10,2023-11-13,,concluido
1924,1105,2021-07-17,2024-01-22,2023-12-12,pendente
987,1592,2023-09-25,2024-10-15,,pendente
42,1294,2023-10-29,2024-09-22,,concluido
1671,1464,2022-04-05,2024-06-20,2024-01-30,pendente
1171,765,2020-08-21,2023-11-09,2024-09-11,pendente
1412,197,2021-10-24,2024-05-16,2023-12-07,pendente
1247,1406,2023-09-24,2024-01-25,,atrasado
509,428,2023-06-27,2024-09-26,,pendente
1117,1866,2020-09-05,2024-02-03,,atrasado
471,1770,2020-06-14,2024-05-14,,concluido
1465,1237,2021-04-20,2024-03-31,,pendente
802,428,2021-08-16,2024-03-20,2024-08-26,pendente
1457,875,2022-08-09,2023-12-11,2024-03-27,concluido
100,269,2022-05-11,2023-11-29,2024-05-27,concluido
416,453,2023-01-06,2024-06-04,,atrasado
411,507,2021-05-31,2024-01-05,2023-11-14,concluido
1746,45,2020-06-11,2024-09-28,,concluido
1961,1564,2020-04-15,2024-07-18,,pendente
550,1263,2022-08-01,2024-09-14,2023-12-10,atrasado
1294,698,2020-01-18,2024-10-04,2023-12-22,atrasado
1366,537,2023-03-17,2024-05-09,2024-02-09,atrasado
1644,412,2022-09-24,2024-05-12,2024-09-03,atrasado
954,766,2022-08-08,2024-02-27,2024-01-18,atrasado
1905,609,2023-07-20,2024-03-13,,concluido
1012,1785,2023-07-07,2023-12-09,,atrasado
1883,845,2020-04-14,2024-01-22,,pendente
987,1402,2022-10-29,2024-08-02,2024-05-26,concluido
203,1076,2021-10-11,2024-03-12,,concluido
482,967,2020-04-20,2024-05-11,,pendente
1104,1703,2023-09-05,2024-02-16,,pendente
1986,1285,2020-12-26,2023-12-29,,atrasado
402,1369,2020-10-11,2024-01-04,,concluido
1193,929,2021-07-11,2024-10-04,,pendente
550,1327,2023-05-19,2024-09-16,,atrasado
1075,1555,2023-06-09,2024-10-03,,concluido
1510,1195,2021-02-17,2023-12-25,,atrasado
701,1005,2023-04-25,2024-08-08,2024-03-27,concluido
759,1724,2023-04-27,2024-01-29,,atrasado
378,396,2023-05-24,2024-09-27,2024-04-07,atrasado
809,1857,2021-04-07,2023-11-25,2023-11-02,pendente
543,643,2023-01-25,2023-11-05,2024-04-19,concluido
584,319,2020-04-17,2024-02-11,2024-10-03,pendente
760,807,2021-09-18,2023-11-22,,atrasado
1021,54,2020-05-16,2024-08-30,,pendente
1411,928,2020-12-05,2024-02-21,,atrasado
230,241,2023-07-14,2024-01-28,,pendente
742,1017,2020-08-05,2024-07-09,2024-04-22,concluido
1321,1670,2021-05-21,2024-08-15,,pendente
208,204,2022-10-29,2024-06-20,,atrasado
1567,734,2020-01-11,2023-11-24,,concluido
1011,760,2022-05-29,2024-07-01,2024-04-26,atrasado
1594,212,2021-07-20,2024-04-25,,atrasado
1085,1826,2020-02-19,2023-12-07,,atrasado
1743,522,2020-12-19,2024-10-09,2024-01-15,atrasado
547,1066,2022-03-08,2024-07-21,,concluido
1476,1397,2020-08-13,2024-05-17,,pendente
618,185,2020-11-13,2024-06-12,2024-01-25,concluido
1763,166,2021-11-25,2023-12-09,2023-12-09,concluido
1770,1772,2021-11-16,2024-05-17,,concluido
142,86,2020-05-22,2024-09-20,2023-12-23,atrasado
51,1985,2021-10-09,2024-03-27,,pendente
1545,1049,2022-08-11,2024-09-20,2024-08-07,pendente
1240,1534,2023-07-17,2024-01-10,,pendente
689,1680,2023-06-02,2024-10-16,2023-12-30,pendente
1332,448,2022-03-12,2024-09-26,2024-05-13,pendente
1003,210,2020-05-20,2024-08-20,2024-05-10,atrasado
1859,1044,2020-08-19,2023-12-27,,pendente
521,1563,2020-02-02,2024-09-15,,concluido
497,123,2021-04-09,2024-09-01,2024-07-31,concluido
1223,1762,2021-05-27,2024-08-26,,pendente
1248,1956,2022-05-19,2023-12-31,2024-02-10,pendente
1070,329,2023-08-18,2024-08-29,2024-03-08,pendente
190,984,2021-06-24,2024-04-23,,pendente
748,994,2020-01-29,2024-03-31,,atrasado
1098,643,2023-08-01,2024-05-06,2024-04-27,pendente
1792,1745,2023-03-06,2023-12-20,2023-11-22,pendente
1230,349,2022-07-26,2024-04-17,,concluido
1445,592,2021-06-30,2024-05-03,2024-09-16,pendente
1301,1720,2023-03-23,2024-05-10,,atrasado
1281,1456,2022-06-22,2024-03-06,,atrasado
420,145,2022-09-28,2024-03-18,,pendente
59,521,2021-03-01,2024-06-07,,atrasado
1556,590,2022-08-25,2024-10-08,2024-07-31,pendente
201,484,2020-01-25,2024-08-29,,pendente
1646,771,2023-07-27,2024-03-03,,pendente
284,1082,2021-03-16,2024-03-09,2023-11-29,atrasado
1754,534,2020-11-20,2024-08-31,2024-09-24,pendente
518,1923,2021-06-28,2023-11-12,2024-08-12,atrasado
1747,1446,2021-09-17,2024-02-27,,atrasado
1726,1368,2020-10-13,2024-09-26,,pendente
1845,114,2022-05-20,2024-04-11,2024-08-21,concluido
1329,305,2022-02-17,2024-06-14,2024-07-23,pendente
